"Block","Lane","Passes","Vehicle","Water","Distance","GNDVI","LCI","NDRE","NDVI","OSAVI"
"A",9,"0","Control",NA,7,0.437670907845205,0.149482319114142,0.114883911223601,0.449664537424912,0.186127596645881
"A",9,"0","Control",NA,8,0.446817393624866,0.157976775810439,0.121673601713206,0.454708834552634,0.184610403285011
"A",9,"0","Control",NA,9,0.499924946543656,0.191975801295366,0.142692360187562,0.534535237965207,0.214683481317961
"A",9,"0","Control",NA,10,0.529103535316024,0.206814509659718,0.148760930060508,0.593442157777891,0.238288202823738
"A",9,"0","Control",NA,11,0.530537865942063,0.207264365964694,0.146854873171359,0.603469610444972,0.251636019410802
"A",9,"0","Control",NA,12,0.391389266995868,0.150244595399708,0.116703648837238,0.433403839844548,0.12955032514212
"A",9,"0","Control",NA,13,0.405179402298863,0.15190586213858,0.116868179623741,0.448456941409682,0.152700461081347
"A",9,"0","Control",NA,14,0.415931626859179,0.147611905123802,0.115054550368786,0.429496850578871,0.171533647009682
"A",9,"0","Control",NA,15,0.464542438399385,0.168741087460229,0.127245238668119,0.493372698675778,0.206860876454969
"A",9,"0","Control",NA,16,0.466872085876497,0.175965073367983,0.133602618102144,0.489937918101372,0.213891645250795
"A",9,"0","Control",NA,17,0.474370645000186,0.175944916106869,0.131495576277512,0.512430535501047,0.209169597672737
"A",9,"0","Control",NA,18,0.458268456598962,0.169514448836135,0.130552574592922,0.467819606137373,0.196087931610677
"A",9,"0","Control",NA,19,0.482001883669024,0.181080708827853,0.137248829700158,0.497502393770986,0.223349010299116
"A",9,"0","Control",NA,20,0.478277841795011,0.178773961093128,0.134905100853255,0.498254105332373,0.214848577961141
"A",9,"0","Control",NA,21,0.452560103636175,0.166497236141701,0.125547924808371,0.491661126251194,0.194492896603886
"A",9,"0","Control",NA,22,0.472158746691446,0.173448117449821,0.131122561603272,0.494310308925842,0.216803146898149
"A",9,"0","Control",NA,23,0.499601565773869,0.184216287232395,0.13454138784781,0.55032157251989,0.27064541766856
"A",9,"0","Control",NA,24,0.506963556145782,0.192522889854232,0.140680792186975,0.556931822944556,0.248358657355026
"A",9,"0","Control",NA,25,0.537266073583054,0.211180152228317,0.151131814786195,0.606498762839109,0.267471448384855
"A",9,"0","Control",NA,26,0.555598398016255,0.221896486441172,0.156934862278494,0.633079497460256,0.30723866119482
"A",9,"0","Control",NA,27,0.49250763504109,0.197047068758609,0.143184346158099,0.565416338217743,0.19786125327716
"A",9,"0","Control",NA,28,0.478314554668413,0.180685503237887,0.134350373423798,0.518721417654118,0.228192302113791
"A",9,"0","Control",NA,29,0.498089375598254,0.180702682919921,0.132106586110807,0.540531083920119,0.243107940548921
"A",9,"0","Control",NA,30,0.433380483156254,0.15215271945221,0.117841009388663,0.442182187410488,0.181883997771711
"A",10,"0","Control",NA,1,0.454191328735256,0.190843391059719,0.140816681732615,0.535727797194296,0.155427405261882
"A",10,"0","Control",NA,2,0.533725639009038,0.211596110842617,0.153103053858548,0.590935930991561,0.251311459070706
"A",10,"0","Control",NA,3,0.526269317401178,0.199232599962876,0.145110546397057,0.570543361638671,0.248753850837695
"A",10,"0","Control",NA,4,0.53695852819059,0.205323732215727,0.145880116962428,0.603683738488249,0.250330292775333
"A",10,"0","Control",NA,5,0.461376655571025,0.171125536366127,0.128712896752581,0.49905051460675,0.172382066393605
"A",10,"0","Control",NA,6,0.450409122578499,0.163931140256166,0.126376054431132,0.459828164170301,0.179908831195391
"A",10,"0","Control",NA,7,0.462366105044772,0.175373565167632,0.136379047000224,0.460352568885212,0.190564444823097
"A",10,"0","Control",NA,8,0.491800447016153,0.195983328961446,0.148949211798094,0.511439922461796,0.217727812310475
"A",10,"0","Control",NA,9,0.553467351674733,0.218736803901487,0.156594631905874,0.612131897778749,0.2984483355092
"A",10,"0","Control",NA,10,0.500079529292086,0.19532831400257,0.143688543327855,0.553081981354524,0.218482892357495
"A",10,"0","Control",NA,11,0.559397161262402,0.219180609292197,0.153889902748279,0.641692540053373,0.303090295077847
"A",10,"0","Control",NA,12,0.582943017878544,0.227257702731305,0.156731017261333,0.674122498087552,0.323193706284626
"A",10,"0","Control",NA,13,0.463054973004462,0.188847109951928,0.139243052474492,0.542819237980985,0.166783340218138
"A",10,"0","Control",NA,14,0.477362127045982,0.181941551195516,0.136986644326647,0.509305460883202,0.207874398895297
"A",10,"0","Control",NA,15,0.45573982326103,0.180491027999185,0.139356887875294,0.474171710426622,0.179518759677036
"A",10,"0","Control",NA,16,0.459131343670956,0.177293847542297,0.135792898235476,0.481081664793241,0.19336339654166
"A",10,"0","Control",NA,17,0.446803623327662,0.167148414438077,0.127912369510157,0.472127023137523,0.190122544315288
"A",10,"0","Control",NA,18,0.449339430755802,0.161951424074402,0.124201406003615,0.462264138780176,0.216434215955748
"A",10,"0","Control",NA,19,0.475862221803183,0.168164099567093,0.124462226114677,0.519281226166573,0.232856664546255
"A",10,"0","Control",NA,20,0.481075059911174,0.175159558849989,0.129181956369019,0.529979536601437,0.221337566650687
"A",10,"0","Control",NA,21,0.483135335850314,0.178292664832045,0.131953621250666,0.525086836318724,0.236988910279858
"A",10,"0","Control",NA,22,0.507109875152406,0.187740200998949,0.135944570315042,0.563476594155199,0.257923975549712
"A",10,"0","Control",NA,23,0.47896845929306,0.18371152465394,0.135829084356366,0.533287711010543,0.210421854084863
"A",10,"0","Control",NA,24,0.524528350960782,0.20124651982406,0.143508456103847,0.603103385170756,0.284879019780462
"A",10,"0","Control",NA,25,0.529705881204533,0.201549171043727,0.144742558175828,0.592535923103874,0.280450903885382
"A",10,"0","Control",NA,26,0.529166277200822,0.202948791100076,0.144868426428597,0.600839006991705,0.276065589162881
"A",10,"0","Control",NA,27,0.522547121309899,0.207007892307575,0.149827874812755,0.586698262635355,0.248468593000183
"A",10,"0","Control",NA,28,0.49195223729785,0.185914641082924,0.137392408332079,0.539056630300585,0.224878073634286
"A",10,"0","Control",NA,29,0.462794175506114,0.169190134093085,0.127858241376141,0.491435204638136,0.210171982803627
"A",10,"0","Control",NA,30,0.477813361863703,0.170052360252709,0.125884755419149,0.518979305287422,0.229068043012832
"A",11,"30","KXI","W",1,0.132431021939123,0.0943682163016235,0.0783456265660406,0.279237817347928,0.0363519954878887
"A",11,"30","KXI","W",2,0.110932326943302,0.0850326055821558,0.0710658899448292,0.26677245164605,0.0337772510042195
"A",11,"30","KXI","W",3,0.130730838984368,0.0934032555713444,0.07709536418791,0.283845838259362,0.0370208238866406
"A",11,"30","KXI","W",4,0.113402984048827,0.0831211244859103,0.069053895351823,0.26428101168725,0.0336849792295577
"A",11,"30","KXI","W",5,0.112116740600383,0.0804621228369638,0.0665065460559682,0.265371246603887,0.0322603822955405
"A",11,"30","KXI","W",6,0.13250067883145,0.0846209180518102,0.0704388016041476,0.276013405285335,0.0349272876132839
"A",11,"30","KXI","W",7,0.145896698819524,0.0902606084971496,0.0758688855854835,0.271982810905115,0.039549331657422
"A",11,"30","KXI","W",8,0.207583201556259,0.116287618533324,0.0949144136059016,0.323796093648933,0.0551638124845337
"A",11,"30","KXI","W",9,0.261286823848371,0.140850579677643,0.113317573237962,0.371177083296013,0.0700679855497297
"A",11,"30","KXI","W",10,0.276581990996956,0.136200158672224,0.109044641759328,0.366912182764231,0.0819762173316353
"A",11,"30","KXI","W",11,0.311322561034856,0.145200356117487,0.114467999973395,0.397031266271315,0.0936743576904644
"A",11,"30","KXI","W",12,0.283882121382259,0.124749883541929,0.101323908710979,0.352730650423254,0.0872789819064072
"A",11,"30","KXI","W",13,0.378222298310553,0.155132756923,0.121329825076813,0.423930830221389,0.143338788607692
"A",11,"30","KXI","W",14,0.396853686083491,0.164280002024126,0.129520936669473,0.431718434581203,0.147812483066829
"A",11,"30","KXI","W",15,0.423385800612042,0.17002174401429,0.135055687889365,0.427502326794763,0.173077973500474
"A",11,"30","KXI","W",16,0.451337730424978,0.181827669291912,0.143073560555008,0.449053872122234,0.201983367738208
"A",11,"30","KXI","W",17,0.451777292669538,0.186475984787327,0.146838692610386,0.455681087201697,0.208079879506657
"A",11,"30","KXI","W",18,0.431306860145436,0.171135714589239,0.135144203758125,0.435266044365176,0.18753186695286
"A",11,"30","KXI","W",19,0.461182289200422,0.179810482323606,0.139300254763324,0.468352170134467,0.224476079627066
"A",11,"30","KXI","W",20,0.437157807174556,0.170997493112559,0.134504390217773,0.440629137869385,0.191675326175111
"A",11,"30","KXI","W",21,0.449854504879087,0.168261978408262,0.130835523597798,0.452128948778836,0.216989159655487
"A",11,"30","KXI","W",22,0.439792223876693,0.16493221126264,0.128140826592,0.447658429637516,0.203219358603499
"A",11,"30","KXI","W",23,0.450401425775072,0.167088538858802,0.1293423965741,0.45548152330535,0.216892102898275
"A",11,"30","KXI","W",24,0.481964703504674,0.175820385853541,0.132403009678231,0.49882830465238,0.25530657311744
"A",11,"30","KXI","W",25,0.450427492107524,0.162931700696173,0.125829183194136,0.456226863321632,0.214860918402687
"A",11,"30","KXI","W",26,0.449738558889532,0.161202302022935,0.124347308395955,0.454487386235559,0.206065438829279
"A",11,"30","KXI","W",27,0.449923856531581,0.160664701662513,0.123297851034507,0.458421652405678,0.21529036567067
"A",11,"30","KXI","W",28,0.448076797648974,0.163205436301612,0.124924510368352,0.467604699281417,0.198862392791434
"A",11,"30","KXI","W",29,0.431305267428745,0.147974872095761,0.115459684670611,0.427980690383636,0.203386236751572
"A",11,"30","KXI","W",30,0.44749152351662,0.158142070645785,0.122774118285427,0.445602612268077,0.220021835800362
"A",12,"0","Control",NA,1,0.152251103666261,0.118054255955915,0.0949546210959234,0.353431255615718,0.0340451122556796
"A",12,"0","Control",NA,2,0.15157769688792,0.118160006226218,0.0947639782462156,0.3498105345558,0.0348748972932735
"A",12,"0","Control",NA,3,0.150611053859731,0.109788534574436,0.0882424225091434,0.345959936955995,0.0355085854547798
"A",12,"0","Control",NA,4,0.1551194517538,0.108311264678642,0.0886187730743789,0.322361966762453,0.0361525129367844
"A",12,"0","Control",NA,5,0.21143801348551,0.128325004039888,0.103708564014998,0.359795893787711,0.0489301141882924
"A",12,"0","Control",NA,6,0.326992276309201,0.160827514545416,0.126732818728195,0.426258812258464,0.0809364870425517
"A",12,"0","Control",NA,7,0.448751042423188,0.202387583561715,0.153343131856407,0.525283177439709,0.127649494531038
"A",12,"0","Control",NA,8,0.410129768352624,0.185058356816351,0.146241831712508,0.450835872979194,0.121180437458631
"A",12,"0","Control",NA,9,0.46265296484766,0.202278383562075,0.160281652327227,0.465436703647996,0.158689096333975
"A",12,"0","Control",NA,10,0.462539566387767,0.194786102085898,0.15604081564291,0.444332462055886,0.170000557825869
"A",12,"0","Control",NA,11,0.469522816678885,0.195993016303385,0.155770070334338,0.45462934089392,0.18036630917307
"A",12,"0","Control",NA,12,0.514270122261957,0.220189109190671,0.169910318710327,0.516034053242896,0.216707867820402
"A",12,"0","Control",NA,13,0.566135432611352,0.255706813591259,0.187814674852001,0.614614642363992,0.2744934897
"A",12,"0","Control",NA,14,0.610249104579516,0.277269739160097,0.196768749888115,0.685024908208119,0.349121492999502
"A",12,"0","Control",NA,15,0.565577619388494,0.261259246013559,0.187263830581152,0.656313292442224,0.24105896483069
"A",12,"0","Control",NA,16,0.551804541312539,0.237231224910258,0.172493239232734,0.6112163032227,0.275656991088228
"A",12,"0","Control",NA,17,0.561870240475962,0.249866459524942,0.183920812078192,0.608556894871891,0.25300546521188
"A",12,"0","Control",NA,18,0.551131283701971,0.243675748197044,0.180035463828987,0.594867829803895,0.248956178716141
"A",12,"0","Control",NA,19,0.528076504190477,0.22145025277101,0.164808895169799,0.566064746920289,0.243265183597377
"A",12,"0","Control",NA,20,0.514166752105913,0.212069636957948,0.156527651363475,0.567144221101677,0.227689725393442
"A",12,"0","Control",NA,21,0.524984476698392,0.217156782494259,0.158476832120521,0.582722367719222,0.237472095175381
"A",12,"0","Control",NA,22,0.497077579539831,0.203551411661488,0.151471496227553,0.54646969197394,0.206883510026473
"A",12,"0","Control",NA,23,0.468444304652634,0.184414359566842,0.14006094022187,0.499296913144117,0.186537876529363
"A",12,"0","Control",NA,24,0.473629719846901,0.171844150485404,0.130769219198925,0.484967107329974,0.215889113347177
"A",12,"0","Control",NA,25,0.464197500675622,0.170023625086134,0.129905868500733,0.47660791988857,0.200124378407164
"A",12,"0","Control",NA,26,0.486278412673499,0.177986492731729,0.134485157699341,0.501428467573868,0.222885482789875
"A",12,"0","Control",NA,27,0.503131747480779,0.183028166685429,0.137291422635164,0.514507352537671,0.222382838955944
"A",12,"0","Control",NA,28,0.537929038436148,0.205123798067143,0.148534999356421,0.580208190530076,0.289843762356005
"A",12,"0","Control",NA,29,0.591463745523226,0.240749528097096,0.167752211688325,0.671240223759692,0.316045247024693
"A",12,"0","Control",NA,30,0.496866129168245,0.192931026245415,0.140947243096903,0.556018987309326,0.210038257269069
"A",13,"0","Control",NA,1,0.395811492745133,0.194103933918145,0.150363873582867,0.481599148186004,0.109511291898052
"A",13,"0","Control",NA,2,0.418238156440515,0.205098557216835,0.155880806944672,0.521009526992986,0.109759163814712
"A",13,"0","Control",NA,3,0.41389362239709,0.197771185313701,0.150198320642995,0.513643159799405,0.109717281601174
"A",13,"0","Control",NA,4,0.425151576343848,0.198019700595257,0.150864354338875,0.509614233102922,0.119982930763673
"A",13,"0","Control",NA,5,0.423968756654947,0.201349556379158,0.153929823428533,0.506709471509059,0.11199957716815
"A",13,"0","Control",NA,6,0.485313872967025,0.231761288812168,0.173647232163993,0.564862498920717,0.155091623847059
"A",13,"0","Control",NA,7,0.470524419928561,0.2252933247065,0.171402122840665,0.538867821302236,0.159202676800953
"A",13,"0","Control",NA,8,0.479192298133153,0.219645100599029,0.167741427852584,0.52772561147598,0.160716096184206
"A",13,"0","Control",NA,9,0.475369224775474,0.212758870235594,0.164059854288653,0.504238096082278,0.16873735243715
"A",13,"0","Control",NA,10,0.484219697724095,0.214522798220924,0.164825909377051,0.509250849949145,0.180190310483624
"A",13,"0","Control",NA,11,0.488591923175281,0.213359565491562,0.165689241063593,0.499337814608292,0.183788100299597
"A",13,"0","Control",NA,12,0.499066377075585,0.210691651994753,0.161660661395482,0.512358735488894,0.216892188732011
"A",13,"0","Control",NA,13,0.501424987537999,0.211242809791975,0.162862312474941,0.50791154753265,0.215594100606404
"A",13,"0","Control",NA,14,0.489711217157412,0.207788169534285,0.162075099999593,0.489774638377501,0.204835071115827
"A",13,"0","Control",NA,15,0.497036256488011,0.210561405146651,0.164471979131045,0.49009239986998,0.208801655971806
"A",13,"0","Control",NA,16,0.496540697228749,0.211426329918424,0.164428204851465,0.496994012676673,0.204566181304813
"A",13,"0","Control",NA,17,0.498850691105428,0.207969984831038,0.163136642694727,0.48029473340545,0.21755192259811
"A",13,"0","Control",NA,18,0.562242689364275,0.237968908055823,0.173513191671272,0.605172266582198,0.304647159071298
"A",13,"0","Control",NA,19,0.460735177984879,0.192055508866,0.149584388695884,0.47198460569911,0.173514249526081
"A",13,"0","Control",NA,20,0.452315959239896,0.179353379943117,0.138360508251751,0.473612452449874,0.17874154973724
"A",13,"0","Control",NA,21,0.483378822269697,0.192622218768174,0.14541981665373,0.504580058526085,0.210661027630208
"A",13,"0","Control",NA,22,0.5727807673695,0.226197104287984,0.160737300021897,0.611430446888382,0.316705529769652
"A",13,"0","Control",NA,23,0.542526430285634,0.212581660198052,0.151826241677008,0.610145070850898,0.257759767270378
"A",13,"0","Control",NA,24,0.522388703463379,0.19968428480173,0.145437898382293,0.569495668195769,0.241336114008006
"A",13,"0","Control",NA,25,0.537275975655,0.208375707585405,0.150835128969519,0.581040849136985,0.278736699428051
"A",13,"0","Control",NA,26,0.577250454411982,0.228547762853031,0.161422137264574,0.632534036451804,0.304204427180223
"A",13,"0","Control",NA,27,0.465319491738837,0.168190246980037,0.126657883939366,0.490057800889483,0.1701720853363
"A",13,"0","Control",NA,28,0.458292940631889,0.155499174127764,0.118360744880372,0.467476634451823,0.209936187066469
"A",13,"0","Control",NA,29,0.458076468436749,0.152967910001066,0.116061425169085,0.467548192256168,0.210228948949661
"A",13,"0","Control",NA,30,0.462345526373008,0.150621506086083,0.115524467015524,0.453044820945403,0.212220526638156
"A",14,"1","KXI","A",1,0.473073277834876,0.208461923761221,0.166760853882048,0.452284664588341,0.193231709836605
"A",14,"1","KXI","A",2,0.469530725343165,0.200475459095325,0.161412593875092,0.439969092028444,0.181637602258259
"A",14,"1","KXI","A",3,0.49029112417423,0.218513147994129,0.174995231721443,0.456947777330274,0.199460138478667
"A",14,"1","KXI","A",4,0.44271800372054,0.199567691752882,0.164485932799685,0.406751552967193,0.155515720194847
"A",14,"1","KXI","A",5,0.46374495960931,0.19748942281081,0.161339054571652,0.417064389567832,0.192582893549264
"A",14,"1","KXI","A",6,0.474505819726246,0.199270543511231,0.161924094617664,0.428271354626542,0.199667308642985
"A",14,"1","KXI","A",7,0.473786626828244,0.206196751528356,0.165609797847237,0.445665087235649,0.206149908376862
"A",14,"1","KXI","A",8,0.453610198800094,0.189328347458719,0.156191985501587,0.398553400620531,0.176768814430849
"A",14,"1","KXI","A",9,0.509088441341395,0.208304108720443,0.163830137465342,0.47825219612518,0.232505139467369
"A",14,"1","KXI","A",10,0.470685753972144,0.195156006265125,0.158893511512596,0.422122455404418,0.186584590655065
"A",14,"1","KXI","A",11,0.491963305318507,0.207528744552135,0.168547878929959,0.436282367229578,0.212098807680202
"A",14,"1","KXI","A",12,0.572844740412775,0.259134032151992,0.197864124344519,0.562144617121742,0.317658335569888
"A",14,"1","KXI","A",13,0.606042558916126,0.297149363799716,0.218563246193843,0.652743286919917,0.302938467156535
"A",14,"1","KXI","A",14,0.475359756686145,0.225947264605087,0.177087354060667,0.494850194142121,0.167214136985577
"A",14,"1","KXI","A",15,0.442909310490338,0.180401940596312,0.149175894296178,0.387987428270986,0.171490551148561
"A",14,"1","KXI","A",16,0.445986827567044,0.178418597614916,0.146624530032886,0.392977137964662,0.185381154360085
"A",14,"1","KXI","A",17,0.424668377983191,0.172874939038715,0.144019231326923,0.369846520711297,0.171080136623734
"A",14,"1","KXI","A",18,0.470890641802128,0.188360139979394,0.151467700282304,0.431114144176747,0.209136014978513
"A",14,"1","KXI","A",19,0.487637004753913,0.195720927005144,0.152380072682637,0.478789384821611,0.235890103633923
"A",14,"1","KXI","A",20,0.476854563098909,0.188278249209697,0.145615115212047,0.48116294097088,0.220837086669782
"A",14,"1","KXI","A",21,0.451156540142371,0.173743023193232,0.139267140449288,0.420323479039867,0.18360033624502
"A",14,"1","KXI","A",22,0.454866166605065,0.175309986904418,0.140132447606212,0.422877881834446,0.194176933582112
"A",14,"1","KXI","A",23,0.460485880822648,0.181056890584423,0.142571464394876,0.440913584580393,0.191480556151173
"A",14,"1","KXI","A",24,0.445748219530324,0.174921671494403,0.139205884683414,0.429312205207526,0.179403603467866
"A",14,"1","KXI","A",25,0.505326373852083,0.203067191161982,0.154124069536872,0.50836778968166,0.251827772636795
"A",14,"1","KXI","A",26,0.455037485956103,0.180829885512827,0.141146263783532,0.45987967883115,0.188549738448181
"A",14,"1","KXI","A",27,0.456553780482497,0.174719696625073,0.13751109306514,0.442919539870891,0.181944761149442
"A",14,"1","KXI","A",28,0.547231972928097,0.215686470176113,0.158842296427048,0.564116511343456,0.294171686517227
"A",14,"1","KXI","A",29,0.522506011109077,0.212715812336214,0.159028699804744,0.542422950893037,0.229910557703541
"A",14,"1","KXI","A",30,0.494436495813269,0.193060361605371,0.146007463424827,0.510462792584063,0.216145235190265
"B",1,"10","KXI","A",1,0.447666992646223,0.179293462229541,0.144108759216141,0.421355732869377,0.215502989474989
"B",1,"10","KXI","A",2,0.503182079810139,0.222919825884038,0.17023060768817,0.523403559286773,0.241909585590358
"B",1,"10","KXI","A",3,0.516806048498953,0.231362665906501,0.174931388072886,0.549838854344264,0.279240306835925
"B",1,"10","KXI","A",4,0.480184012324703,0.195627574526491,0.148687534386026,0.504299798353427,0.265622002651147
"B",1,"10","KXI","A",5,0.454554409784028,0.180311026511997,0.139760512480014,0.464603395162206,0.229133390232846
"B",1,"10","KXI","A",6,0.426655381379783,0.168295890080208,0.133777670403649,0.420517894844051,0.197252032729007
"B",1,"10","KXI","A",7,0.406617618791855,0.163100570743565,0.133065702758929,0.380454190216844,0.167087044316493
"B",1,"10","KXI","A",8,0.439775878641703,0.17894668141982,0.145594938753755,0.406399680471862,0.18712592664306
"B",1,"10","KXI","A",9,0.44341440557863,0.178897143627986,0.146679167472293,0.396129752478696,0.181694899407126
"B",1,"10","KXI","A",10,0.445596441411976,0.180405605965578,0.149114569592012,0.385686688961904,0.171666570803445
"B",1,"10","KXI","A",11,0.413771902720873,0.161673465100475,0.137872444903784,0.329121078572366,0.151316297086513
"B",1,"10","KXI","A",12,0.440533694570702,0.180037369610012,0.150048882366474,0.376768396958384,0.173767015000961
"B",1,"10","KXI","A",13,0.454291934651331,0.189725456465506,0.156150801420201,0.401179183002105,0.195648428814316
"B",1,"10","KXI","A",14,0.456477469422125,0.189836035686771,0.156469718553917,0.399097970252168,0.190903076670892
"B",1,"10","KXI","A",15,0.455878684819829,0.186630443428587,0.155004271308503,0.388322826472397,0.183871825489713
"B",1,"10","KXI","A",16,0.480135583739805,0.205732673448188,0.166126708626621,0.441161699431492,0.208912816352366
"B",1,"10","KXI","A",17,0.511539010427891,0.227467456135682,0.180223668187285,0.488484807880967,0.231415609164172
"B",1,"10","KXI","A",18,0.46389536288438,0.190739201438029,0.155971069350354,0.410357103048089,0.187968610425808
"B",1,"10","KXI","A",19,0.451343491352593,0.184937184007942,0.150610714391433,0.409647511152684,0.186452846290857
"B",1,"10","KXI","A",20,0.462968749791271,0.193866038667408,0.155286824622834,0.436322578377126,0.205096939412773
"B",1,"10","KXI","A",21,0.477949344741054,0.202727745110986,0.161239657989439,0.459147486416882,0.212101419971425
"B",1,"10","KXI","A",22,0.462183360065487,0.18451803045276,0.147958425388774,0.429922800335371,0.2007383809754
"B",1,"10","KXI","A",23,0.452857885552283,0.18041439119583,0.145886687661209,0.414210448175052,0.197600395440134
"B",1,"10","KXI","A",24,0.463417689334299,0.187521411125726,0.151002479593476,0.428868647310406,0.204767441186107
"B",1,"10","KXI","A",25,0.456534566763093,0.187008503323172,0.15143251233075,0.418143785221006,0.198845113695354
"B",1,"10","KXI","A",26,0.470493087870149,0.194588674418411,0.154615875176088,0.45108303087408,0.217187964754177
"B",1,"10","KXI","A",27,0.46449689687478,0.192649761714171,0.152719654998933,0.451719621173108,0.221706440916687
"B",1,"10","KXI","A",28,0.484783612884475,0.210245914190935,0.164778888113133,0.483661463370549,0.227564151393436
"B",1,"10","KXI","A",29,0.470623782882504,0.196625256261192,0.156256237532877,0.449750307347923,0.227017092221643
"B",1,"10","KXI","A",30,0.43308148273428,0.177185454143703,0.144693107594329,0.397284784675617,0.201811858985765
"B",2,"0","Control",NA,1,0.486570010451309,0.195242242516746,0.150638015851282,0.488000682811293,0.23865570663591
"B",2,"0","Control",NA,2,0.463897892626002,0.182146426380532,0.143936676785446,0.444949892956613,0.215818002512721
"B",2,"0","Control",NA,3,0.448943828063459,0.172862922985809,0.138160628978058,0.42079555151018,0.198485415579562
"B",2,"0","Control",NA,4,0.455651709403674,0.181289891406263,0.144778762630256,0.429943088351804,0.197411519324792
"B",2,"0","Control",NA,5,0.465302589505147,0.1908391426267,0.150887020406721,0.452464149285601,0.204807296616114
"B",2,"0","Control",NA,6,0.5044842748294,0.20685942117083,0.160062268736082,0.497300812771291,0.25596120941013
"B",2,"0","Control",NA,7,0.507130852701635,0.213439856503782,0.164790118562108,0.505272184508343,0.249406444316957
"B",2,"0","Control",NA,8,0.495110070076828,0.209597838876347,0.165991798584393,0.468634191739863,0.236083506024098
"B",2,"0","Control",NA,9,0.471750153586731,0.198076706020447,0.160091733600623,0.433092952829022,0.211696507330288
"B",2,"0","Control",NA,10,0.480950740343387,0.205482500353415,0.167221137141923,0.431562580335717,0.199808852642422
"B",2,"0","Control",NA,11,0.481283878694165,0.200338617567589,0.163826609297468,0.420502567312281,0.207882967447784
"B",2,"0","Control",NA,12,0.476752181913778,0.20074876349784,0.163937898902994,0.422509664463635,0.199629412813652
"B",2,"0","Control",NA,13,0.503797851514365,0.216380296532832,0.172419570160733,0.46826862761903,0.225285741550737
"B",2,"0","Control",NA,14,0.510528624407981,0.218376782881535,0.174757901634131,0.465552459658691,0.237633683975789
"B",2,"0","Control",NA,15,0.551287989743184,0.237594377222567,0.182747888167709,0.535194272461411,0.282546770529374
"B",2,"0","Control",NA,16,0.532649348394072,0.231068656091137,0.178827461306867,0.522258115212673,0.262474347398148
"B",2,"0","Control",NA,17,0.500038428776793,0.212572480335918,0.170232920095747,0.458644080354074,0.224545883670243
"B",2,"0","Control",NA,18,0.505448207080169,0.213656186233246,0.169172339127525,0.47521291283171,0.242228968125094
"B",2,"0","Control",NA,19,0.511141110473702,0.219707663107154,0.174182354916512,0.480560715545004,0.23430100689054
"B",2,"0","Control",NA,20,0.531355427000094,0.234187699040921,0.182327991719377,0.516010698379327,0.246546672974905
"B",2,"0","Control",NA,21,0.565027668471053,0.25663305452267,0.194306289420931,0.572659123845478,0.286514791590537
"B",2,"0","Control",NA,22,0.540514964902355,0.248941100507662,0.19476188489503,0.524505508728091,0.25325846608988
"B",2,"0","Control",NA,23,0.52854285818087,0.23790635969275,0.188427106865663,0.497919869540411,0.246166269253056
"B",2,"0","Control",NA,24,0.504781568856423,0.224238047482967,0.180782794072107,0.463434058156809,0.22470182417475
"B",2,"0","Control",NA,25,0.522713583480112,0.237916048802078,0.187479444995692,0.505036162774346,0.240733892500382
"B",2,"0","Control",NA,26,0.549394387634281,0.255344453782698,0.197783999385315,0.545147032245463,0.271039927111486
"B",2,"0","Control",NA,27,0.558449529956996,0.260909739883167,0.199256959537883,0.570720560099856,0.275106296565967
"B",2,"0","Control",NA,28,0.528229815310977,0.240393626667837,0.18716827878171,0.523922841286792,0.262931453531635
"B",2,"0","Control",NA,29,0.499037147035008,0.217183861481109,0.171313282654489,0.483942281022283,0.245784056974223
"B",2,"0","Control",NA,30,0.493997740883864,0.217211666529266,0.169875349001644,0.493263664902559,0.236097643867147
"B",3,"0","Control",NA,1,0.532786743582654,0.22713540424586,0.171716516632176,0.548120002140665,0.270449406582435
"B",3,"0","Control",NA,2,0.492678948140628,0.201500029496519,0.157897895050392,0.474625077916734,0.246747797128388
"B",3,"0","Control",NA,3,0.442414198105189,0.173298924921297,0.141712045131497,0.394672717148365,0.194587063775646
"B",3,"0","Control",NA,4,0.460562510127193,0.183285045197126,0.147319631796734,0.424963759926549,0.213275169614839
"B",3,"0","Control",NA,5,0.49010766744752,0.204312623071048,0.160634775155696,0.472681621121256,0.226552771342275
"B",3,"0","Control",NA,6,0.481123680192545,0.20025493385511,0.158175510630199,0.460868555199682,0.242533307079462
"B",3,"0","Control",NA,7,0.483733741762678,0.200455002159851,0.15887430941577,0.458122142642741,0.228849079001829
"B",3,"0","Control",NA,8,0.514904482700859,0.215627226201831,0.165462370867585,0.519202883559823,0.253698659459497
"B",3,"0","Control",NA,9,0.520006512933208,0.22014627639904,0.169168108998026,0.521594700154493,0.250727644862034
"B",3,"0","Control",NA,10,0.516491510445055,0.218791091433881,0.169064570615055,0.508870806799051,0.260505616341468
"B",3,"0","Control",NA,11,0.511034024679853,0.214992436561277,0.166376365847471,0.500917741315797,0.247807153621803
"B",3,"0","Control",NA,12,0.52741930868154,0.223355954746596,0.170661476823183,0.532081493786123,0.259187567302228
"B",3,"0","Control",NA,13,0.533855471120908,0.230920258715528,0.175335837323353,0.549177753975017,0.250950599129532
"B",3,"0","Control",NA,14,0.516724431177628,0.216507333867504,0.169234845589582,0.494559179081589,0.23987613956855
